Wavelength,vp51
451.996002,95.49
454.221985,95.49
456.447998,95.49
458.674011,95.49
460.899994,95.49
463.126007,95.49
465.35199,95.49
467.578003,95.49
469.803986,95.49
472.029999,95.49
474.256012,95.49
476.481995,95.49
478.708008,95.49
480.93399,95.49
483.160004,95.49
485.385986,95.49
487.612,95.49
489.838013,95.49
492.063995,95.49
494.290009,95.49
496.515991,95.49
498.742004,95.49
500.967987,95.49
503.194,95.49
505.420013,95.49
507.645996,95.49
509.872009,95.49
512.098022,95.49
514.323975,95.49
516.549988,95.49
518.776001,95.49
521.002014,95.49
523.228027,95.49
525.453979,95.49
527.679993,95.49
529.906006,95.49
532.132019,95.49
534.357971,95.49
536.583984,95.49
538.809998,95.49
541.036011,95.49
543.260986,95.49
545.487,95.49
547.713013,95.49
549.939026,95.49
552.164978,95.49
554.390991,95.49
556.617004,95.49
558.843018,95.49
561.06897,95.49
563.294983,95.49
565.520996,95.49
567.747009,95.49
569.973022,95.49
572.198975,95.49
574.424988,95.49
576.651001,95.49
578.877014,95.49
581.103027,95.49
583.328979,95.49
585.554993,95.49
587.781006,95.49
590.007019,95.49
592.232971,95.49
594.458984,95.49
596.684998,95.49
598.911011,95.49
601.137024,95.49
603.362976,95.49
605.588989,95.49
607.815002,95.49
610.041016,95.49
612.267029,95.49
614.492981,95.49
616.718994,95.49
618.945007,95.49
621.171021,95.49
623.396973,95.49
625.622986,95.49
627.848999,95.49
630.075012,95.49
632.301025,95.49
634.526978,95.49
636.752991,95.49
638.979004,95.49
641.205017,95.49
643.43103,95.49
645.656982,95.49
647.882996,95.49
650.109009,95.49
652.335022,95.49
654.560974,95.49
656.786987,95.49
659.013,95.49
661.239014,95.49
663.465027,95.49
665.690002,95.49
667.916016,95.49
670.142029,95.49
672.367981,95.49
674.593994,95.49
676.820007,95.49
679.046021,95.49
681.271973,95.49
683.497986,95.49
685.723999,95.49
687.950012,95.49
690.176025,95.49
692.401978,95.49
694.627991,95.49
696.854004,95.49
699.080017,95.49
701.30603,95.49
703.531982,95.49
705.757996,95.49
707.984009,95.49
710.210022,95.49
712.435974,95.49
714.661987,95.49
716.888,95.49
719.114014,95.49
721.340027,95.49
723.565979,95.49
725.791992,95.49
728.018005,95.49
730.244019,95.49
732.469971,95.49
734.695984,95.49
736.921997,95.49
739.14801,95.49
741.374023,95.49
743.599976,95.49
745.825989,95.49
748.052002,95.49
750.278015,95.49
752.504028,95.49
754.72998,95.49
756.955994,95.49
759.182007,95.49
761.40802,95.49
763.633972,95.49
765.859985,95.49
768.085999,95.49
770.312012,95.49
772.538025,95.49
774.763977,95.49
776.989014,95.49
779.216003,95.49
781.440979,95.49
783.666992,95.49
785.893005,95.49
788.119019,95.49
790.344971,95.49
792.570984,95.49
794.796997,95.49
797.02301,95.49
799.249023,95.49
801.474976,95.49
803.700989,95.49
805.927002,95.49
808.153015,95.49
810.379028,95.49
812.60498,95.49
814.830994,95.49
817.057007,95.49
819.28302,95.49
821.508972,95.49
823.734985,95.49
825.960999,95.49
828.187012,95.49
830.413025,95.49
832.638977,95.49
834.86499,95.49
837.091003,95.49
839.317017,95.49
841.54303,95.49
843.768982,95.49
845.994995,95.49
848.221008,95.49
850.447021,95.49
852.672974,95.49
854.898987,95.49
857.125,95.49
859.351013,95.49
861.577026,95.49
863.802979,95.49
866.028992,95.49
868.255005,95.49
870.481018,95.49
872.70697,95.49
874.932983,95.49
877.158997,95.49
879.38501,95.49
881.611023,95.49
883.836975,95.49
886.062988,95.49
888.288025,95.49
890.513977,95.49
892.73999,95.49
894.966003,95.49
897.192017,95.49
899.41803,95.49
957.5,97.13
967.072998,97.13
976.64502,97.13
986.218018,97.13
995.789978,97.13
1005.359985,97.13
1014.940002,97.13
1024.51001,97.13
1034.079956,97.13
1043.650024,97.13
1053.22998,97.13
1062.800049,97.13
1072.369995,97.13
1081.939941,97.13
1091.52002,97.13
1101.089966,97.13
1110.660034,97.13
1120.22998,97.13
1129.810059,97.13
1139.380005,97.13
1148.949951,97.13
1158.52002,97.13
1168.099976,97.13
1177.670044,97.13
1187.23999,97.13
1196.810059,97.13
1206.390015,97.13
1215.959961,97.13
1225.530029,97.13
1235.099976,97.13
1244.680054,97.13
1254.25,97.13
1263.819946,97.13
1273.390015,97.13
1282.969971,97.13
1292.540039,97.13
1302.109985,97.13
1311.680054,97.13
1321.26001,97.13
1330.829956,97.13
1436.119995,97.13
1445.699951,97.13
1455.27002,97.13
1464.839966,97.13
1474.410034,97.13
1483.98999,97.13
1493.560059,97.13
1503.130005,97.13
1512.699951,97.13
1522.280029,97.13
1531.849976,97.13
1541.420044,97.13
1550.98999,97.13
1560.569946,97.13
1570.140015,97.13
1579.709961,97.13
1589.280029,97.13
1598.859985,97.13
1608.430054,97.13
1618.0,97.13
1627.569946,97.13
1637.150024,97.13
