Wavelength,vp27
451.996002,109.56
454.221985,109.56
456.447998,109.56
458.674011,109.56
460.899994,109.56
463.126007,109.56
465.35199,109.56
467.578003,109.56
469.803986,109.56
472.029999,109.56
474.256012,109.56
476.481995,109.56
478.708008,109.56
480.93399,109.56
483.160004,109.56
485.385986,109.56
487.612,109.56
489.838013,109.56
492.063995,109.56
494.290009,109.56
496.515991,109.56
498.742004,109.56
500.967987,109.56
503.194,109.56
505.420013,109.56
507.645996,109.56
509.872009,109.56
512.098022,109.56
514.323975,109.56
516.549988,109.56
518.776001,109.56
521.002014,109.56
523.228027,109.56
525.453979,109.56
527.679993,109.56
529.906006,109.56
532.132019,109.56
534.357971,109.56
536.583984,109.56
538.809998,109.56
541.036011,109.56
543.260986,109.56
545.487,109.56
547.713013,109.56
549.939026,109.56
552.164978,109.56
554.390991,109.56
556.617004,109.56
558.843018,109.56
561.06897,109.56
563.294983,109.56
565.520996,109.56
567.747009,109.56
569.973022,109.56
572.198975,109.56
574.424988,109.56
576.651001,109.56
578.877014,109.56
581.103027,109.56
583.328979,109.56
585.554993,109.56
587.781006,109.56
590.007019,109.56
592.232971,109.56
594.458984,109.56
596.684998,109.56
598.911011,109.56
601.137024,109.56
603.362976,109.56
605.588989,109.56
607.815002,109.56
610.041016,109.56
612.267029,109.56
614.492981,109.56
616.718994,109.56
618.945007,109.56
621.171021,109.56
623.396973,109.56
625.622986,109.56
627.848999,109.56
630.075012,109.56
632.301025,109.56
634.526978,109.56
636.752991,109.56
638.979004,109.56
641.205017,109.56
643.43103,109.56
645.656982,109.56
647.882996,109.56
650.109009,109.56
652.335022,109.56
654.560974,109.56
656.786987,109.56
659.013,109.56
661.239014,109.56
663.465027,109.56
665.690002,109.56
667.916016,109.56
670.142029,109.56
672.367981,109.56
674.593994,109.56
676.820007,109.56
679.046021,109.56
681.271973,109.56
683.497986,109.56
685.723999,109.56
687.950012,109.56
690.176025,109.56
692.401978,109.56
694.627991,109.56
696.854004,109.56
699.080017,109.56
701.30603,109.56
703.531982,109.56
705.757996,109.56
707.984009,109.56
710.210022,109.56
712.435974,109.56
714.661987,109.56
716.888,109.56
719.114014,109.56
721.340027,109.56
723.565979,109.56
725.791992,109.56
728.018005,109.56
730.244019,109.56
732.469971,109.56
734.695984,109.56
736.921997,109.56
739.14801,109.56
741.374023,109.56
743.599976,109.56
745.825989,109.56
748.052002,109.56
750.278015,109.56
752.504028,109.56
754.72998,109.56
756.955994,109.56
759.182007,109.56
761.40802,109.56
763.633972,109.56
765.859985,109.56
768.085999,109.56
770.312012,109.56
772.538025,109.56
774.763977,109.56
776.989014,109.56
779.216003,109.56
781.440979,109.56
783.666992,109.56
785.893005,109.56
788.119019,109.56
790.344971,109.56
792.570984,109.56
794.796997,109.56
797.02301,109.56
799.249023,109.56
801.474976,109.56
803.700989,109.56
805.927002,109.56
808.153015,109.56
810.379028,109.56
812.60498,109.56
814.830994,109.56
817.057007,109.56
819.28302,109.56
821.508972,109.56
823.734985,109.56
825.960999,109.56
828.187012,109.56
830.413025,109.56
832.638977,109.56
834.86499,109.56
837.091003,109.56
839.317017,109.56
841.54303,109.56
843.768982,109.56
845.994995,109.56
848.221008,109.56
850.447021,109.56
852.672974,109.56
854.898987,109.56
857.125,109.56
859.351013,109.56
861.577026,109.56
863.802979,109.56
866.028992,109.56
868.255005,109.56
870.481018,109.56
872.70697,109.56
874.932983,109.56
877.158997,109.56
879.38501,109.56
881.611023,109.56
883.836975,109.56
886.062988,109.56
888.288025,109.56
890.513977,109.56
892.73999,109.56
894.966003,109.56
897.192017,109.56
899.41803,109.56
957.5,137.89
967.072998,137.89
976.64502,137.89
986.218018,137.89
995.789978,137.89
1005.359985,137.89
1014.940002,137.89
1024.51001,137.89
1034.079956,137.89
1043.650024,137.89
1053.22998,137.89
1062.800049,137.89
1072.369995,137.89
1081.939941,137.89
1091.52002,137.89
1101.089966,137.89
1110.660034,137.89
1120.22998,137.89
1129.810059,137.89
1139.380005,137.89
1148.949951,137.89
1158.52002,137.89
1168.099976,137.89
1177.670044,137.89
1187.23999,137.89
1196.810059,137.89
1206.390015,137.89
1215.959961,137.89
1225.530029,137.89
1235.099976,137.89
1244.680054,137.89
1254.25,137.89
1263.819946,137.89
1273.390015,137.89
1282.969971,137.89
1292.540039,137.89
1302.109985,137.89
1311.680054,137.89
1321.26001,137.89
1330.829956,137.89
1436.119995,137.89
1445.699951,137.89
1455.27002,137.89
1464.839966,137.89
1474.410034,137.89
1483.98999,137.89
1493.560059,137.89
1503.130005,137.89
1512.699951,137.89
1522.280029,137.89
1531.849976,137.89
1541.420044,137.89
1550.98999,137.89
1560.569946,137.89
1570.140015,137.89
1579.709961,137.89
1589.280029,137.89
1598.859985,137.89
1608.430054,137.89
1618.0,137.89
1627.569946,137.89
1637.150024,137.89
1646.719971,137.89
1656.290039,137.89
1665.859985,137.89
1675.439941,137.89
1685.01001,137.89
1694.579956,137.89
1704.150024,137.89
1713.72998,137.89
1723.300049,137.89
1732.869995,137.89
1742.439941,137.89
1752.02002,137.89
1761.589966,137.89
1771.160034,137.89
1981.76001,137.89
1991.329956,137.89
2000.900024,137.89
2010.469971,137.89
2020.050049,137.89
2029.619995,137.89
2039.189941,137.89
2048.76001,137.89
2058.340088,137.89
2067.909912,137.89
2077.47998,137.89
2087.050049,137.89
2096.629883,137.89
2106.199951,137.89
2115.77002,137.89
2125.340088,137.89
2134.919922,137.89
2144.48999,137.89
2154.060059,137.89
2163.629883,137.89
2173.209961,137.89
2182.780029,137.89
2192.350098,137.89
2201.919922,137.89
2211.5,137.89
2221.070068,137.89
2230.639893,137.89
2240.209961,137.89
2249.790039,137.89
2259.360107,137.89
2268.929932,137.89
2278.5,137.89
2288.080078,137.89
2297.649902,137.89
2307.219971,137.89
2316.790039,137.89
