Wavelength,vp27
451.996002,10.80140541
454.221985,10.80140541
456.447998,10.80140541
458.674011,10.80140541
460.899994,10.80140541
463.126007,10.80140541
465.35199,10.80140541
467.578003,10.80140541
469.803986,10.80140541
472.029999,10.80140541
474.256012,10.80140541
476.481995,10.80140541
478.708008,10.80140541
480.93399,10.80140541
483.160004,10.80140541
485.385986,10.80140541
487.612,10.80140541
489.838013,10.80140541
492.063995,10.80140541
494.290009,10.80140541
496.515991,10.80140541
498.742004,10.80140541
500.967987,10.80140541
503.194,10.80140541
505.420013,10.80140541
507.645996,10.80140541
509.872009,10.80140541
512.098022,10.80140541
514.323975,10.80140541
516.549988,10.80140541
518.776001,10.80140541
521.002014,10.80140541
523.228027,10.80140541
525.453979,10.80140541
527.679993,10.80140541
529.906006,10.80140541
532.132019,10.80140541
534.357971,10.80140541
536.583984,10.80140541
538.809998,10.80140541
541.036011,10.80140541
543.260986,10.80140541
545.487,10.80140541
547.713013,10.80140541
549.939026,10.80140541
552.164978,10.80140541
554.390991,10.80140541
556.617004,10.80140541
558.843018,10.80140541
561.06897,10.80140541
563.294983,10.80140541
565.520996,10.80140541
567.747009,10.80140541
569.973022,10.80140541
572.198975,10.80140541
574.424988,10.80140541
576.651001,10.80140541
578.877014,10.80140541
581.103027,10.80140541
583.328979,10.80140541
585.554993,10.80140541
587.781006,10.80140541
590.007019,10.80140541
592.232971,10.80140541
594.458984,10.80140541
596.684998,10.80140541
598.911011,10.80140541
601.137024,10.80140541
603.362976,10.80140541
605.588989,10.80140541
607.815002,10.80140541
610.041016,10.80140541
612.267029,10.80140541
614.492981,10.80140541
616.718994,10.80140541
618.945007,10.80140541
621.171021,10.80140541
623.396973,10.80140541
625.622986,10.80140541
627.848999,10.80140541
630.075012,10.80140541
632.301025,10.80140541
634.526978,10.80140541
636.752991,10.80140541
638.979004,10.80140541
641.205017,10.80140541
643.43103,10.80140541
645.656982,10.80140541
647.882996,10.80140541
650.109009,10.80140541
652.335022,10.80140541
654.560974,10.80140541
656.786987,10.80140541
659.013,10.80140541
661.239014,10.80140541
663.465027,10.80140541
665.690002,10.80140541
667.916016,10.80140541
670.142029,10.80140541
672.367981,10.80140541
674.593994,10.80140541
676.820007,10.80140541
679.046021,10.80140541
681.271973,10.80140541
683.497986,10.80140541
685.723999,10.80140541
687.950012,10.80140541
690.176025,10.80140541
692.401978,10.80140541
694.627991,10.80140541
696.854004,10.80140541
699.080017,10.80140541
701.30603,10.80140541
703.531982,10.80140541
705.757996,10.80140541
707.984009,10.80140541
710.210022,10.80140541
712.435974,10.80140541
714.661987,10.80140541
716.888,10.80140541
719.114014,10.80140541
721.340027,10.80140541
723.565979,10.80140541
725.791992,10.80140541
728.018005,10.80140541
730.244019,10.80140541
732.469971,10.80140541
734.695984,10.80140541
736.921997,10.80140541
739.14801,10.80140541
741.374023,10.80140541
743.599976,10.80140541
745.825989,10.80140541
748.052002,10.80140541
750.278015,10.80140541
752.504028,10.80140541
754.72998,10.80140541
756.955994,10.80140541
759.182007,10.80140541
761.40802,10.80140541
763.633972,10.80140541
765.859985,10.80140541
768.085999,10.80140541
770.312012,10.80140541
772.538025,10.80140541
774.763977,10.80140541
776.989014,10.80140541
779.216003,10.80140541
781.440979,10.80140541
783.666992,10.80140541
785.893005,10.80140541
788.119019,10.80140541
790.344971,10.80140541
792.570984,10.80140541
794.796997,10.80140541
797.02301,10.80140541
799.249023,10.80140541
801.474976,10.80140541
803.700989,10.80140541
805.927002,10.80140541
808.153015,10.80140541
810.379028,10.80140541
812.60498,10.80140541
814.830994,10.80140541
817.057007,10.80140541
819.28302,10.80140541
821.508972,10.80140541
823.734985,10.80140541
825.960999,10.80140541
828.187012,10.80140541
830.413025,10.80140541
832.638977,10.80140541
834.86499,10.80140541
837.091003,10.80140541
839.317017,10.80140541
841.54303,10.80140541
843.768982,10.80140541
845.994995,10.80140541
848.221008,10.80140541
850.447021,10.80140541
852.672974,10.80140541
854.898987,10.80140541
857.125,10.80140541
859.351013,10.80140541
861.577026,10.80140541
863.802979,10.80140541
866.028992,10.80140541
868.255005,10.80140541
870.481018,10.80140541
872.70697,10.80140541
874.932983,10.80140541
877.158997,10.80140541
879.38501,10.80140541
881.611023,10.80140541
883.836975,10.80140541
886.062988,10.80140541
888.288025,10.80140541
890.513977,10.80140541
892.73999,10.80140541
894.966003,10.80140541
897.192017,10.80140541
899.41803,10.80140541
957.5,16.49868511
967.072998,16.49868511
976.64502,16.49868511
986.218018,16.49868511
995.789978,16.49868511
1005.359985,16.49868511
1014.940002,16.49868511
1024.51001,16.49868511
1034.079956,16.49868511
1043.650024,16.49868511
1053.22998,16.49868511
1062.800049,16.49868511
1072.369995,16.49868511
1081.939941,16.49868511
1091.52002,16.49868511
1101.089966,16.49868511
1110.660034,16.49868511
1120.22998,16.49868511
1129.810059,16.49868511
1139.380005,16.49868511
1148.949951,16.49868511
1158.52002,16.49868511
1168.099976,16.49868511
1177.670044,16.49868511
1187.23999,16.49868511
1196.810059,16.49868511
1206.390015,16.49868511
1215.959961,16.49868511
1225.530029,16.49868511
1235.099976,16.49868511
1244.680054,16.49868511
1254.25,16.49868511
1263.819946,16.49868511
1273.390015,16.49868511
1282.969971,16.49868511
1292.540039,16.49868511
1302.109985,16.49868511
1311.680054,16.49868511
1321.26001,16.49868511
1330.829956,16.49868511
1436.119995,16.49868511
1445.699951,16.49868511
1455.27002,16.49868511
1464.839966,16.49868511
1474.410034,16.49868511
1483.98999,16.49868511
1493.560059,16.49868511
1503.130005,16.49868511
1512.699951,16.49868511
1522.280029,16.49868511
1531.849976,16.49868511
1541.420044,16.49868511
1550.98999,16.49868511
1560.569946,16.49868511
1570.140015,16.49868511
1579.709961,16.49868511
1589.280029,16.49868511
1598.859985,16.49868511
1608.430054,16.49868511
1618.0,16.49868511
1627.569946,16.49868511
1637.150024,16.49868511
1646.719971,16.49868511
1656.290039,16.49868511
1665.859985,16.49868511
1675.439941,16.49868511
1685.01001,16.49868511
1694.579956,16.49868511
1704.150024,16.49868511
1713.72998,16.49868511
1723.300049,16.49868511
1732.869995,16.49868511
1742.439941,16.49868511
1752.02002,16.49868511
1761.589966,16.49868511
1771.160034,16.49868511
1981.76001,16.49868511
1991.329956,16.49868511
2000.900024,16.49868511
2010.469971,16.49868511
2020.050049,16.49868511
2029.619995,16.49868511
2039.189941,16.49868511
2048.76001,16.49868511
2058.340088,16.49868511
2067.909912,16.49868511
2077.47998,16.49868511
2087.050049,16.49868511
2096.629883,16.49868511
2106.199951,16.49868511
2115.77002,16.49868511
2125.340088,16.49868511
2134.919922,16.49868511
2144.48999,16.49868511
2154.060059,16.49868511
2163.629883,16.49868511
2173.209961,16.49868511
2182.780029,16.49868511
2192.350098,16.49868511
2201.919922,16.49868511
2211.5,16.49868511
2221.070068,16.49868511
2230.639893,16.49868511
2240.209961,16.49868511
2249.790039,16.49868511
2259.360107,16.49868511
2268.929932,16.49868511
2278.5,16.49868511
2288.080078,16.49868511
2297.649902,16.49868511
2307.219971,16.49868511
2316.790039,16.49868511
