Wavelength,vp91
451.996002,11.37219765
454.221985,11.37219765
456.447998,11.37219765
458.674011,11.37219765
460.899994,11.37219765
463.126007,11.37219765
465.35199,11.37219765
467.578003,11.37219765
469.803986,11.37219765
472.029999,11.37219765
474.256012,11.37219765
476.481995,11.37219765
478.708008,11.37219765
480.93399,11.37219765
483.160004,11.37219765
485.385986,11.37219765
487.612,11.37219765
489.838013,11.37219765
492.063995,11.37219765
494.290009,11.37219765
496.515991,11.37219765
498.742004,11.37219765
500.967987,11.37219765
503.194,11.37219765
505.420013,11.37219765
507.645996,11.37219765
509.872009,11.37219765
512.098022,11.37219765
514.323975,11.37219765
516.549988,11.37219765
518.776001,11.37219765
521.002014,11.37219765
523.228027,11.37219765
525.453979,11.37219765
527.679993,11.37219765
529.906006,11.37219765
532.132019,11.37219765
534.357971,11.37219765
536.583984,11.37219765
538.809998,11.37219765
541.036011,11.37219765
543.260986,11.37219765
545.487,11.37219765
547.713013,11.37219765
549.939026,11.37219765
552.164978,11.37219765
554.390991,11.37219765
556.617004,11.37219765
558.843018,11.37219765
561.06897,11.37219765
563.294983,11.37219765
565.520996,11.37219765
567.747009,11.37219765
569.973022,11.37219765
572.198975,11.37219765
574.424988,11.37219765
576.651001,11.37219765
578.877014,11.37219765
581.103027,11.37219765
583.328979,11.37219765
585.554993,11.37219765
587.781006,11.37219765
590.007019,11.37219765
592.232971,11.37219765
594.458984,11.37219765
596.684998,11.37219765
598.911011,11.37219765
601.137024,11.37219765
603.362976,11.37219765
605.588989,11.37219765
607.815002,11.37219765
610.041016,11.37219765
612.267029,11.37219765
614.492981,11.37219765
616.718994,11.37219765
618.945007,11.37219765
621.171021,11.37219765
623.396973,11.37219765
625.622986,11.37219765
627.848999,11.37219765
630.075012,11.37219765
632.301025,11.37219765
634.526978,11.37219765
636.752991,11.37219765
638.979004,11.37219765
641.205017,11.37219765
643.43103,11.37219765
645.656982,11.37219765
647.882996,11.37219765
650.109009,11.37219765
652.335022,11.37219765
654.560974,11.37219765
656.786987,11.37219765
659.013,11.37219765
661.239014,11.37219765
663.465027,11.37219765
665.690002,11.37219765
667.916016,11.37219765
670.142029,11.37219765
672.367981,11.37219765
674.593994,11.37219765
676.820007,11.37219765
679.046021,11.37219765
681.271973,11.37219765
683.497986,11.37219765
685.723999,11.37219765
687.950012,11.37219765
690.176025,11.37219765
692.401978,11.37219765
694.627991,11.37219765
696.854004,11.37219765
699.080017,11.37219765
701.30603,11.37219765
703.531982,11.37219765
705.757996,11.37219765
707.984009,11.37219765
710.210022,11.37219765
712.435974,11.37219765
714.661987,11.37219765
716.888,11.37219765
719.114014,11.37219765
721.340027,11.37219765
723.565979,11.37219765
725.791992,11.37219765
728.018005,11.37219765
730.244019,11.37219765
732.469971,11.37219765
734.695984,11.37219765
736.921997,11.37219765
739.14801,11.37219765
741.374023,11.37219765
743.599976,11.37219765
745.825989,11.37219765
748.052002,11.37219765
750.278015,11.37219765
752.504028,11.37219765
754.72998,11.37219765
756.955994,11.37219765
759.182007,11.37219765
761.40802,11.37219765
763.633972,11.37219765
765.859985,11.37219765
768.085999,11.37219765
770.312012,11.37219765
772.538025,11.37219765
774.763977,11.37219765
776.989014,11.37219765
779.216003,11.37219765
781.440979,11.37219765
783.666992,11.37219765
785.893005,11.37219765
788.119019,11.37219765
790.344971,11.37219765
792.570984,11.37219765
794.796997,11.37219765
797.02301,11.37219765
799.249023,11.37219765
801.474976,11.37219765
803.700989,11.37219765
805.927002,11.37219765
808.153015,11.37219765
810.379028,11.37219765
812.60498,11.37219765
814.830994,11.37219765
817.057007,11.37219765
819.28302,11.37219765
821.508972,11.37219765
823.734985,11.37219765
825.960999,11.37219765
828.187012,11.37219765
830.413025,11.37219765
832.638977,11.37219765
834.86499,11.37219765
837.091003,11.37219765
839.317017,11.37219765
841.54303,11.37219765
843.768982,11.37219765
845.994995,11.37219765
848.221008,11.37219765
850.447021,11.37219765
852.672974,11.37219765
854.898987,11.37219765
857.125,11.37219765
859.351013,11.37219765
861.577026,11.37219765
863.802979,11.37219765
866.028992,11.37219765
868.255005,11.37219765
870.481018,11.37219765
872.70697,11.37219765
874.932983,11.37219765
877.158997,11.37219765
879.38501,11.37219765
881.611023,11.37219765
883.836975,11.37219765
886.062988,11.37219765
888.288025,11.37219765
890.513977,11.37219765
892.73999,11.37219765
894.966003,11.37219765
897.192017,11.37219765
899.41803,11.37219765
957.5,10.70770037
967.072998,10.70770037
976.64502,10.70770037
986.218018,10.70770037
995.789978,10.70770037
1005.359985,10.70770037
1014.940002,10.70770037
1024.51001,10.70770037
1034.079956,10.70770037
1043.650024,10.70770037
1053.22998,10.70770037
1062.800049,10.70770037
1072.369995,10.70770037
1081.939941,10.70770037
1091.52002,10.70770037
1101.089966,10.70770037
1110.660034,10.70770037
1120.22998,10.70770037
1129.810059,10.70770037
1139.380005,10.70770037
1148.949951,10.70770037
1158.52002,10.70770037
1168.099976,10.70770037
1177.670044,10.70770037
1187.23999,10.70770037
1196.810059,10.70770037
1206.390015,10.70770037
1215.959961,10.70770037
1225.530029,10.70770037
1235.099976,10.70770037
1244.680054,10.70770037
1254.25,10.70770037
1263.819946,10.70770037
1273.390015,10.70770037
1282.969971,10.70770037
1292.540039,10.70770037
1302.109985,10.70770037
1311.680054,10.70770037
1321.26001,10.70770037
1330.829956,10.70770037
1436.119995,10.70770037
1445.699951,10.70770037
1455.27002,10.70770037
1464.839966,10.70770037
1474.410034,10.70770037
1483.98999,10.70770037
1493.560059,10.70770037
1503.130005,10.70770037
1512.699951,10.70770037
1522.280029,10.70770037
1531.849976,10.70770037
