Wavelength,vp24
451.996002,36.24
454.221985,36.24
456.447998,36.24
458.674011,36.24
460.899994,36.24
463.126007,36.24
465.35199,36.24
467.578003,36.24
469.803986,36.24
472.029999,36.24
474.256012,36.24
476.481995,36.24
478.708008,36.24
480.93399,36.24
483.160004,36.24
485.385986,36.24
487.612,36.24
489.838013,36.24
492.063995,36.24
494.290009,36.24
496.515991,36.24
498.742004,36.24
500.967987,36.24
503.194,36.24
505.420013,36.24
507.645996,36.24
509.872009,36.24
512.098022,36.24
514.323975,36.24
516.549988,36.24
518.776001,36.24
521.002014,36.24
523.228027,36.24
525.453979,36.24
527.679993,36.24
529.906006,36.24
532.132019,36.24
534.357971,36.24
536.583984,36.24
538.809998,36.24
541.036011,36.24
543.260986,36.24
545.487,36.24
547.713013,36.24
549.939026,36.24
552.164978,36.24
554.390991,36.24
556.617004,36.24
558.843018,36.24
561.06897,36.24
563.294983,36.24
565.520996,36.24
567.747009,36.24
569.973022,36.24
572.198975,36.24
574.424988,36.24
576.651001,36.24
578.877014,36.24
581.103027,36.24
583.328979,36.24
585.554993,36.24
587.781006,36.24
590.007019,36.24
592.232971,36.24
594.458984,36.24
596.684998,36.24
598.911011,36.24
601.137024,36.24
603.362976,36.24
605.588989,36.24
607.815002,36.24
610.041016,36.24
612.267029,36.24
614.492981,36.24
616.718994,36.24
618.945007,36.24
621.171021,36.24
623.396973,36.24
625.622986,36.24
627.848999,36.24
630.075012,36.24
632.301025,36.24
634.526978,36.24
636.752991,36.24
638.979004,36.24
641.205017,36.24
643.43103,36.24
645.656982,36.24
647.882996,36.24
650.109009,36.24
652.335022,36.24
654.560974,36.24
656.786987,36.24
659.013,36.24
661.239014,36.24
663.465027,36.24
665.690002,36.24
667.916016,36.24
670.142029,36.24
672.367981,36.24
674.593994,36.24
676.820007,36.24
679.046021,36.24
681.271973,36.24
683.497986,36.24
685.723999,36.24
687.950012,36.24
690.176025,36.24
692.401978,36.24
694.627991,36.24
696.854004,36.24
699.080017,36.24
701.30603,36.24
703.531982,36.24
705.757996,36.24
707.984009,36.24
710.210022,36.24
712.435974,36.24
714.661987,36.24
716.888,36.24
719.114014,36.24
721.340027,36.24
723.565979,36.24
725.791992,36.24
728.018005,36.24
730.244019,36.24
732.469971,36.24
734.695984,36.24
736.921997,36.24
739.14801,36.24
741.374023,36.24
743.599976,36.24
745.825989,36.24
748.052002,36.24
750.278015,36.24
752.504028,36.24
754.72998,36.24
756.955994,36.24
759.182007,36.24
761.40802,36.24
763.633972,36.24
765.859985,36.24
768.085999,36.24
770.312012,36.24
772.538025,36.24
774.763977,36.24
776.989014,36.24
779.216003,36.24
781.440979,36.24
783.666992,36.24
785.893005,36.24
788.119019,36.24
790.344971,36.24
792.570984,36.24
794.796997,36.24
797.02301,36.24
799.249023,36.24
801.474976,36.24
803.700989,36.24
805.927002,36.24
808.153015,36.24
810.379028,36.24
812.60498,36.24
814.830994,36.24
817.057007,36.24
819.28302,36.24
821.508972,36.24
823.734985,36.24
825.960999,36.24
828.187012,36.24
830.413025,36.24
832.638977,36.24
834.86499,36.24
837.091003,36.24
839.317017,36.24
841.54303,36.24
843.768982,36.24
845.994995,36.24
848.221008,36.24
850.447021,36.24
852.672974,36.24
854.898987,36.24
857.125,36.24
859.351013,36.24
861.577026,36.24
863.802979,36.24
866.028992,36.24
868.255005,36.24
870.481018,36.24
872.70697,36.24
874.932983,36.24
877.158997,36.24
879.38501,36.24
881.611023,36.24
883.836975,36.24
886.062988,36.24
888.288025,36.24
890.513977,36.24
892.73999,36.24
894.966003,36.24
897.192017,36.24
899.41803,36.24
957.5,22.46
967.072998,22.46
976.64502,22.46
986.218018,22.46
995.789978,22.46
1005.359985,22.46
1014.940002,22.46
1024.51001,22.46
1034.079956,22.46
1043.650024,22.46
1053.22998,22.46
1062.800049,22.46
1072.369995,22.46
1081.939941,22.46
1091.52002,22.46
1101.089966,22.46
1110.660034,22.46
1120.22998,22.46
1129.810059,22.46
1139.380005,22.46
