Wavelength,vp73
451.996002,35.46381057
454.221985,35.46381057
456.447998,35.46381057
458.674011,35.46381057
460.899994,35.46381057
463.126007,35.46381057
465.35199,35.46381057
467.578003,35.46381057
469.803986,35.46381057
472.029999,35.46381057
474.256012,35.46381057
476.481995,35.46381057
478.708008,35.46381057
480.93399,35.46381057
483.160004,35.46381057
485.385986,35.46381057
487.612,35.46381057
489.838013,35.46381057
492.063995,35.46381057
494.290009,35.46381057
496.515991,35.46381057
498.742004,35.46381057
500.967987,35.46381057
503.194,35.46381057
505.420013,35.46381057
507.645996,35.46381057
509.872009,35.46381057
512.098022,35.46381057
514.323975,35.46381057
516.549988,35.46381057
518.776001,35.46381057
521.002014,35.46381057
523.228027,35.46381057
525.453979,35.46381057
527.679993,35.46381057
529.906006,35.46381057
532.132019,35.46381057
534.357971,35.46381057
536.583984,35.46381057
538.809998,35.46381057
541.036011,35.46381057
543.260986,35.46381057
545.487,35.46381057
547.713013,35.46381057
549.939026,35.46381057
552.164978,35.46381057
554.390991,35.46381057
556.617004,35.46381057
558.843018,35.46381057
561.06897,35.46381057
563.294983,35.46381057
565.520996,35.46381057
567.747009,35.46381057
569.973022,35.46381057
572.198975,35.46381057
574.424988,35.46381057
576.651001,35.46381057
578.877014,35.46381057
581.103027,35.46381057
583.328979,35.46381057
585.554993,35.46381057
587.781006,35.46381057
590.007019,35.46381057
592.232971,35.46381057
594.458984,35.46381057
596.684998,35.46381057
598.911011,35.46381057
601.137024,35.46381057
603.362976,35.46381057
605.588989,35.46381057
607.815002,35.46381057
610.041016,35.46381057
612.267029,35.46381057
614.492981,35.46381057
616.718994,35.46381057
618.945007,35.46381057
621.171021,35.46381057
623.396973,35.46381057
625.622986,35.46381057
627.848999,35.46381057
630.075012,35.46381057
632.301025,35.46381057
634.526978,35.46381057
636.752991,35.46381057
638.979004,35.46381057
641.205017,35.46381057
643.43103,35.46381057
645.656982,35.46381057
647.882996,35.46381057
650.109009,35.46381057
652.335022,35.46381057
654.560974,35.46381057
656.786987,35.46381057
659.013,35.46381057
661.239014,35.46381057
663.465027,35.46381057
665.690002,35.46381057
667.916016,35.46381057
670.142029,35.46381057
672.367981,35.46381057
674.593994,35.46381057
676.820007,35.46381057
679.046021,35.46381057
681.271973,35.46381057
683.497986,35.46381057
685.723999,35.46381057
687.950012,35.46381057
690.176025,35.46381057
692.401978,35.46381057
694.627991,35.46381057
696.854004,35.46381057
699.080017,35.46381057
701.30603,35.46381057
703.531982,35.46381057
705.757996,35.46381057
707.984009,35.46381057
710.210022,35.46381057
712.435974,35.46381057
714.661987,35.46381057
716.888,35.46381057
719.114014,35.46381057
721.340027,35.46381057
723.565979,35.46381057
725.791992,35.46381057
728.018005,35.46381057
730.244019,35.46381057
732.469971,35.46381057
734.695984,35.46381057
736.921997,35.46381057
739.14801,35.46381057
