Wavelength,vp28
451.996002,183.6549659
454.221985,183.6549659
456.447998,183.6549659
458.674011,183.6549659
460.899994,183.6549659
463.126007,183.6549659
465.35199,183.6549659
467.578003,183.6549659
469.803986,183.6549659
472.029999,183.6549659
474.256012,183.6549659
476.481995,183.6549659
478.708008,183.6549659
480.93399,183.6549659
483.160004,183.6549659
485.385986,183.6549659
487.612,183.6549659
489.838013,183.6549659
492.063995,183.6549659
494.290009,183.6549659
496.515991,183.6549659
498.742004,183.6549659
500.967987,183.6549659
503.194,183.6549659
505.420013,183.6549659
507.645996,183.6549659
509.872009,183.6549659
512.098022,183.6549659
514.323975,183.6549659
516.549988,183.6549659
518.776001,183.6549659
521.002014,183.6549659
523.228027,183.6549659
525.453979,183.6549659
527.679993,183.6549659
529.906006,183.6549659
532.132019,183.6549659
534.357971,183.6549659
536.583984,183.6549659
538.809998,183.6549659
541.036011,183.6549659
543.260986,183.6549659
545.487,183.6549659
547.713013,183.6549659
549.939026,183.6549659
552.164978,183.6549659
554.390991,183.6549659
556.617004,183.6549659
558.843018,183.6549659
561.06897,183.6549659
563.294983,183.6549659
565.520996,183.6549659
567.747009,183.6549659
569.973022,183.6549659
572.198975,183.6549659
574.424988,183.6549659
576.651001,183.6549659
578.877014,183.6549659
581.103027,183.6549659
583.328979,183.6549659
585.554993,183.6549659
587.781006,183.6549659
590.007019,183.6549659
592.232971,183.6549659
594.458984,183.6549659
596.684998,183.6549659
598.911011,183.6549659
601.137024,183.6549659
603.362976,183.6549659
605.588989,183.6549659
607.815002,183.6549659
610.041016,183.6549659
612.267029,183.6549659
614.492981,183.6549659
616.718994,183.6549659
618.945007,183.6549659
621.171021,183.6549659
623.396973,183.6549659
625.622986,183.6549659
627.848999,183.6549659
630.075012,183.6549659
632.301025,183.6549659
634.526978,183.6549659
636.752991,183.6549659
638.979004,183.6549659
641.205017,183.6549659
643.43103,183.6549659
645.656982,183.6549659
647.882996,183.6549659
650.109009,183.6549659
652.335022,183.6549659
654.560974,183.6549659
656.786987,183.6549659
659.013,183.6549659
661.239014,183.6549659
663.465027,183.6549659
665.690002,183.6549659
667.916016,183.6549659
670.142029,183.6549659
672.367981,183.6549659
674.593994,183.6549659
676.820007,183.6549659
679.046021,183.6549659
681.271973,183.6549659
683.497986,183.6549659
685.723999,183.6549659
687.950012,183.6549659
690.176025,183.6549659
692.401978,183.6549659
694.627991,183.6549659
696.854004,183.6549659
699.080017,183.6549659
701.30603,183.6549659
703.531982,183.6549659
705.757996,183.6549659
707.984009,183.6549659
710.210022,183.6549659
712.435974,183.6549659
714.661987,183.6549659
716.888,183.6549659
719.114014,183.6549659
721.340027,183.6549659
723.565979,183.6549659
725.791992,183.6549659
728.018005,183.6549659
730.244019,183.6549659
732.469971,183.6549659
734.695984,183.6549659
736.921997,183.6549659
739.14801,183.6549659
741.374023,183.6549659
743.599976,183.6549659
745.825989,183.6549659
748.052002,183.6549659
750.278015,183.6549659
752.504028,183.6549659
754.72998,183.6549659
756.955994,183.6549659
759.182007,183.6549659
761.40802,183.6549659
763.633972,183.6549659
765.859985,183.6549659
768.085999,183.6549659
770.312012,183.6549659
772.538025,183.6549659
774.763977,183.6549659
776.989014,183.6549659
779.216003,183.6549659
781.440979,183.6549659
783.666992,183.6549659
785.893005,183.6549659
788.119019,183.6549659
790.344971,183.6549659
792.570984,183.6549659
794.796997,183.6549659
797.02301,183.6549659
799.249023,183.6549659
801.474976,183.6549659
803.700989,183.6549659
805.927002,183.6549659
808.153015,183.6549659
810.379028,183.6549659
812.60498,183.6549659
814.830994,183.6549659
817.057007,183.6549659
819.28302,183.6549659
821.508972,183.6549659
823.734985,183.6549659
825.960999,183.6549659
828.187012,183.6549659
830.413025,183.6549659
832.638977,183.6549659
834.86499,183.6549659
837.091003,183.6549659
839.317017,183.6549659
841.54303,183.6549659
843.768982,183.6549659
845.994995,183.6549659
848.221008,183.6549659
850.447021,183.6549659
852.672974,183.6549659
854.898987,183.6549659
857.125,183.6549659
859.351013,183.6549659
861.577026,183.6549659
863.802979,183.6549659
866.028992,183.6549659
868.255005,183.6549659
870.481018,183.6549659
872.70697,183.6549659
874.932983,183.6549659
877.158997,183.6549659
879.38501,183.6549659
881.611023,183.6549659
883.836975,183.6549659
886.062988,183.6549659
888.288025,183.6549659
890.513977,183.6549659
892.73999,183.6549659
894.966003,183.6549659
897.192017,183.6549659
899.41803,183.6549659
957.5,95.40653626
967.072998,95.40653626
976.64502,95.40653626
986.218018,95.40653626
995.789978,95.40653626
1005.359985,95.40653626
1014.940002,95.40653626
1024.51001,95.40653626
1034.079956,95.40653626
1043.650024,95.40653626
1053.22998,95.40653626
1062.800049,95.40653626
1072.369995,95.40653626
1081.939941,95.40653626
1091.52002,95.40653626
1101.089966,95.40653626
1110.660034,95.40653626
1120.22998,95.40653626
1129.810059,95.40653626
1139.380005,95.40653626
1148.949951,95.40653626
1158.52002,95.40653626
1168.099976,95.40653626
1177.670044,95.40653626
1187.23999,95.40653626
1196.810059,95.40653626
1206.390015,95.40653626
1215.959961,95.40653626
1225.530029,95.40653626
1235.099976,95.40653626
1244.680054,95.40653626
1254.25,95.40653626
1263.819946,95.40653626
1273.390015,95.40653626
1282.969971,95.40653626
1292.540039,95.40653626
1302.109985,95.40653626
1311.680054,95.40653626
1321.26001,95.40653626
1330.829956,95.40653626
1436.119995,95.40653626
1445.699951,95.40653626
1455.27002,95.40653626
1464.839966,95.40653626
1474.410034,95.40653626
1483.98999,95.40653626
1493.560059,95.40653626
1503.130005,95.40653626
1512.699951,95.40653626
1522.280029,95.40653626
1531.849976,95.40653626
